details,title,price,rating_number,average_rating,main_category,categories,store,parent_asin,images,last_category,image_url,brand,color,weight,dimensions,Country of Origin,price_log,price_scaled,category_code,main_category_code,parent_asin_code,country_code,store_code,brand_code,color_code
"{'Brand': 'Cable Matters', 'Connector Type': 'RJ45', 'Cable Type': 'Ethernet', 'Compatible Devices': 'Tablet', 'Ethernet cable category': 'Cat 6', 'Color': 'White', 'Connector Gender': 'Female-to-Female', 'Data Transfer Rate': '10 Gigabits Per Second', 'Unit Count': '25.0 Count', 'Item Weight': '8 ounces', 'Connectivity Technology': 'Ethernet', 'Gauge': '24.0', 'Model Name': 'FBA_180005X25WHT', 'Specification Met': 'UL', 'Headphones Jack': 'Rj45', 'Indoor/Outdoor Usage': 'Outdoor, Indoor', 'Number of Items': '25', 'Package Type': 'Standard Packaging', 'Product Dimensions': '1.2 x 0.9 x 0.7 inches', 'Item model number': 'FBA_180005X25WHT', 'Best Sellers Rank': {'Computer Cables & Interconnects': 869}, 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'November 19, 2010', 'Manufacturer': 'Cable Matters'}",Cable Matters UL Listed 25-Pack RJ45 Keystone Jack in White and Keystone Punch-Down Stand,34.99,2755,4.7,Computers,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Accessories', 'Cables & Interconnects']",Cable Matters,B07CRD232T,"[{'thumb': 'https://m.media-amazon.com/images/I/41DsVK9y+yL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41DsVK9y+yL._AC_.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61L14UGF1OL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/411+s1LCGNL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/411+s1LCGNL._AC_.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/71YJABeK6EL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41zyGBXaKWL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41zyGBXaKWL._AC_.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/71aH0OOqyjL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31JyE-hIMHL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31JyE-hIMHL._AC_.jpg', 'variant': 'PT03', 'hi_res': 'https://m.media-amazon.com/images/I/61vkiMvQulL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31kKbo20ARL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31kKbo20ARL._AC_.jpg', 'variant': 'PT04', 'hi_res': 'https://m.media-amazon.com/images/I/61DajNUAXzL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31BndY1fMQL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31BndY1fMQL._AC_.jpg', 'variant': 'PT05', 'hi_res': 'https://m.media-amazon.com/images/I/61IewCs9A0L._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41cz0SXQWTL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41cz0SXQWTL._AC_.jpg', 'variant': 'PT06', 'hi_res': 'https://m.media-amazon.com/images/I/71dDlGtAWAL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41fMkXaWqlL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41fMkXaWqlL._AC_.jpg', 'variant': 'PT07', 'hi_res': 'https://m.media-amazon.com/images/I/714TKgE4hSL._AC_SL1500_.jpg'}]",Cables & Interconnects,https://m.media-amazon.com/images/I/61L14UGF1OL._AC_SL1500_.jpg,Cable Matters,White,8 ounces,unk,unk,3.5832411220909393,0.12414751578202461,46,12,4845,13,66,58,56
"{'Manufacturer': 'Halter', 'Brand': 'Halter', 'Item Weight': '12.36 pounds', 'Product Dimensions': '12 x 7 x 16 inches', 'Item model number': 'MPGS352D', 'Color': 'Black', 'Size': 'Dual Arm Gas Spring Monitor Mount', 'Manufacturer Part Number': 'MPGS352D', 'Best Sellers Rank': {'Computer Monitor Stands': 1675}, 'Date First Available': 'June 12, 2015', 'Item Dimensions LxWxH': '12 x 7 x 16 inches', 'Base Type': 'Pedestal', 'Assembly Required': 'Yes'}","Halter Dual Monitor Stand, Height Adjustable Dual Arm Gas Spring Standing Desk Monitor Mount, Monitor Stands for 2 Monitors Size 10 to 27 inches, Black",49.99,484,4.5,Office Products,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Monitor Accessories', 'Monitor Stands']",unk,B079K655B3,"[{'thumb': 'https://m.media-amazon.com/images/I/31n37GYs0+L._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31n37GYs0+L._AC_.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/51W5V6rvdZL._AC_SL1080_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41OGukbFgGL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41OGukbFgGL._AC_.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/61pccn-cw3L._AC_SL1080_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51bVjuhE-7L._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51bVjuhE-7L._AC_.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/61UEHsllFmL._AC_SL1080_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51vdg9u5GAL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51vdg9u5GAL._AC_.jpg', 'variant': 'PT03', 'hi_res': 'https://m.media-amazon.com/images/I/61hWzbpaGZL._AC_SL1080_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51Y+JWQDzQL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51Y+JWQDzQL._AC_.jpg', 'variant': 'PT04', 'hi_res': 'https://m.media-amazon.com/images/I/61D6nY6++fL._AC_SL1080_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/515l90ivpYL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/515l90ivpYL._AC_.jpg', 'variant': 'PT05', 'hi_res': 'https://m.media-amazon.com/images/I/61gyjBsWx7L._AC_SL1080_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51IWchyqN5L._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51IWchyqN5L._AC_.jpg', 'variant': 'PT06', 'hi_res': 'https://m.media-amazon.com/images/I/61pQOgTKdbL._AC_SL1080_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41b9dHdbgAL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41b9dHdbgAL._AC_.jpg', 'variant': 'PT07', 'hi_res': 'https://m.media-amazon.com/images/I/610LBAVE1yL._AC_SL1080_.jpg'}]",Monitor Stands,https://m.media-amazon.com/images/I/51W5V6rvdZL._AC_SL1080_.jpg,unk,Black,12.36 pounds,unk,unk,3.9316295350670645,0.4971662583355086,187,19,4723,13,418,372,4
"{'Compatible Devices': 'PC', 'Connector Type': 'RCA, VGA', 'Item Dimensions LxWxH': '8 x 6.1 x 2.7 inches', 'Brand': 'Monoprice', 'Item Weight': '10 Grams'}",Monoprice VGA to RCA Adapter PC to TV Video Converter- Blue,26.99,1300,4.3,Home Audio & Theater,[],Monoprice,B001CJOLBW,"[{'thumb': 'https://m.media-amazon.com/images/I/41TYz-adklL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41TYz-adklL._AC_.jpg', 'variant': 'MAIN', 'hi_res': None}, {'thumb': 'https://m.media-amazon.com/images/I/41rDV35wgZL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41rDV35wgZL._AC_.jpg', 'variant': 'PT01', 'hi_res': None}, {'thumb': 'https://m.media-amazon.com/images/I/41NHMR+mJUL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41NHMR+mJUL._AC_.jpg', 'variant': 'PT02', 'hi_res': None}, {'thumb': 'https://m.media-amazon.com/images/I/41RB8PB1hxL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41RB8PB1hxL._AC_.jpg', 'variant': 'PT03', 'hi_res': None}, {'thumb': 'https://m.media-amazon.com/images/I/51BFVO-M0fL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51BFVO-M0fL._AC_.jpg', 'variant': 'PT04', 'hi_res': None}]",unknown,,Monoprice,unk,10 Grams,unk,unk,3.331847303527362,-0.14501931811244978,321,16,389,13,215,196,69
"{'Product Dimensions': '8.82 x 6.06 x 6.3 inches', 'Item Weight': '1.52 pounds', 'Item model number': 'RT-AX3000', 'Best Sellers Rank': {'Electronics': 1647, 'Computer Routers': 16}, 'Date First Available': 'January 31, 2020', 'Manufacturer': 'ASUS', 'Country of Origin': 'China', 'Brand': 'ASUS', 'Model Name': 'RT-AX3000', 'Special Feature': 'Parental Control', 'Frequency Band Class': 'Dual-Band', 'Wireless Communication Standard': '802.11n, 802.11b, 802.11ax, 802.11a, 802.11ac', 'Compatible Devices': 'Personal Computer', 'Frequency': '5 GHz', 'Recommended Uses For Product': 'Security', 'Included Components': 'RT-AX3000 router, user guide', 'Connectivity Technology': 'Wi-Fi, Ethernet'}","ASUS RT-AX3000 Dual Band WiFi 6 Extendable Router, Subscription-free Network Security, Instant Guard, Advanced Parental Controls, Built-in VPN, AiMesh Compatible, Gaming & Streaming, Smart Home, USB",143.87,4743,4.5,Computers,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Routers']",ASUS,B0C31BW3MM,"[{'thumb': 'https://m.media-amazon.com/images/I/31hyNVjhZqL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31hyNVjhZqL._AC_.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/612hmvIqC4L._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41zIbNQfhRL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41zIbNQfhRL._AC_.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/71BPYg228wL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51qbL5XOnDL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51qbL5XOnDL._AC_.jpg', 'variant': 'PT03', 'hi_res': 'https://m.media-amazon.com/images/I/71R24XLYdjL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41rRUcvCeFL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41rRUcvCeFL._AC_.jpg', 'variant': 'PT04', 'hi_res': 'https://m.media-amazon.com/images/I/81M4JcRV8mL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41dBVCR7fOL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41dBVCR7fOL._AC_.jpg', 'variant': 'PT05', 'hi_res': 'https://m.media-amazon.com/images/I/71iKN0-l-OL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/511MNMPc8wL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/511MNMPc8wL._AC_.jpg', 'variant': 'PT06', 'hi_res': 'https://m.media-amazon.com/images/I/81xIamFmKSL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31liQQI8CkL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31liQQI8CkL._AC_.jpg', 'variant': 'PT07', 'hi_res': 'https://m.media-amazon.com/images/I/61U8mzEDuNL._AC_SL1500_.jpg'}]",Routers,https://m.media-amazon.com/images/I/612hmvIqC4L._AC_SL1500_.jpg,ASUS,unk,1.52 pounds,unk,China,4.97583678855356,1.6151967729940215,238,12,6772,1,15,13,69
"{'Brand': 'Logitech', 'Item model number': '920-006081', 'Item Weight': '1.09 pounds', 'Product Dimensions': '4.9 x 14.4 x 0.65 inches', 'Item Dimensions  LxWxH': '4.9 x 14.4 x 0.65 inches', 'Color': 'Black', 'Batteries': '1 Lithium Polymer batteries required.', 'Manufacturer': 'Logitech', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'May 13, 2014', 'Best Sellers Rank': {'Climate Pledge Friendly': 62555, 'Computer Keyboards': 5560, 'Climate Pledge Friendly: Computers': 5684}, 'Compatible Devices': 'PC', 'Connectivity Technology': 'RF', 'Keyboard Description': 'Wireless', 'Special Feature': 'Plug and Play', 'Number of Keys': '85', 'Style': 'Modern', 'Item Dimensions LxWxH': '4.9 x 14.4 x 0.65 inches', 'Included Components': 'USB'}",Logitech Illuminated Living-Room Wireless Keyboard K830 and Touchpad for Internet-Connected TVs,26.99,465,4.1,Computers,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Keyboards, Mice & Accessories', 'Keyboards']",Logitech,B00J2LIC44,"[{'thumb': 'https://m.media-amazon.com/images/I/412iJqQEHuL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/412iJqQEHuL._AC_.jpg', 'variant': 'MAIN', 'hi_res': None}, {'thumb': 'https://m.media-amazon.com/images/I/31TzssBM7OL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31TzssBM7OL._AC_.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/71WfJYx7NfL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41Sibe-cWZL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41Sibe-cWZL._AC_.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/71WZZAoeDeL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31n9ROOxOxL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31n9ROOxOxL._AC_.jpg', 'variant': 'PT03', 'hi_res': 'https://m.media-amazon.com/images/I/51kcaI0-GjL._AC_SL1257_.jpg'}]",Keyboards,,Logitech,Black,1.09 pounds,unk,unk,3.331847303527362,-0.14501931811244978,162,12,2526,13,196,178,4
"{'Brand': 'Logitech', 'Series': 'Logitech Z130', 'Power Source': 'Corded Electric', 'Date First Available': 'September 9, 2016', 'Best Sellers Rank': {'Climate Pledge Friendly': 16944, 'Computer Speakers': 142, 'Webcams': 192, 'Climate Pledge Friendly: Electronics': 2660}, 'Model Name': 'Logitech Z130', 'Connectivity Technology': 'Bluetooth', 'Special Feature': 'Radio', 'Recommended Uses For Product': 'Volume'}",Logitech Z130 3.5mm Jack Compact Laptop Speakers + Logitech Bluetooth Audio Adapter Bundle,26.99,13707,4.4,All Electronics,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Audio & Video Accessories', 'Computer Speakers']",Logitech,B01LVVG5XS,"[{'thumb': 'https://m.media-amazon.com/images/I/41gmztJUAEL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41gmztJUAEL._AC_.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/61u4JZxlF+L._AC_SL1200_.jpg'}]",Computer Speakers,https://m.media-amazon.com/images/I/61u4JZxlF+L._AC_SL1200_.jpg,Logitech,unk,unk,unk,unk,3.331847303527362,-0.14501931811244978,88,2,4131,13,196,178,69
"{'Product Dimensions': '2.7 x 2.1 x 0.3 inches', 'Item Weight': '3 Grams', 'Manufacturer': 'Intel', 'Item model number': '3160', 'Best Sellers Rank': {'Computer Network Adapters': 2035}, 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'February 26, 2014', 'Brand': 'Intel', 'Hardware Interface': 'Bluetooth 4.0', 'Color': 'Assorted', 'Compatible Devices': 'Laptop', 'Item Dimensions LxWxH': '2.7 x 2.1 x 0.3 inches', 'Data Link Protocol': 'Bluetooth', 'Data Transfer Rate': '433 Megabits Per Second'}",Intel 3160 Dual Band Wireless AC + Bluetooth Mini PCIe Card Supports 2.4 and 5.8Ghz B/G/N/AC Bands,25.0,581,4.3,Computers,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Network Adapters']",Intel,B00IOS19E6,"[{'thumb': 'https://m.media-amazon.com/images/I/51V3jVfAmsL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51V3jVfAmsL._AC_.jpg', 'variant': 'MAIN', 'hi_res': None}]",Network Adapters,,Intel,unk,3 Grams,unk,unk,3.258096538021482,-0.22398410794673593,194,12,2499,13,158,143,69
"{'Number of USB 2.0 Ports': '1', 'Number of USB 3.0 Ports': '2', 'Brand': 'Cooler Master', 'Item model number': 'RC-130-KKN1', 'Item Weight': '6.8 Pounds', 'Product Dimensions': '8.1 x 9.4 x 14.9 inches', 'Item Dimensions  LxWxH': '8.1 x 9.4 x 14.9 inches', 'Color': 'Black', 'Audio-out Ports (#)': '1', 'Manufacturer': 'Cooler Master USA, Inc.', 'Language': 'English, English, English, English', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'September 1, 2004', 'Best Sellers Rank': {'Computer Cases': 1092}, 'Motherboard Compatability': 'Mini ITX', 'Case Type': 'Full Tower', 'Recommended Uses For Product': 'Indoor/Outdoor', 'Material': 'Steel Alloy', 'Fan Size': '120 Millimeters', 'Item Dimensions LxWxH': '8.1 x 9.4 x 14.9 inches', 'Number of Expansion Slots': '2'}",Cooler Master RC-130-KKN1 Elite 130 - Mini-ITX Computer Case with Mesh Front Panel and Water Cooling Support,26.99,1509,4.5,Computers,"['Electronics', 'Computers & Accessories', 'Computer Components', 'External Components', 'Computer Cases']",Cooler Master,B08B4YZWG7,"[{'thumb': 'https://m.media-amazon.com/images/I/51ji1521AYL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51ji1521AYL._AC_.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/813AvXvrZBL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51MPhyjyd0L._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51MPhyjyd0L._AC_.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/81azuetiovL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51zR9-YwomL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51zR9-YwomL._AC_.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/815HOMCkJdL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/417PgipnFHL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/417PgipnFHL._AC_.jpg', 'variant': 'PT03', 'hi_res': 'https://m.media-amazon.com/images/I/81jX2DmIZkL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51ONB9Y1EIL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51ONB9Y1EIL._AC_.jpg', 'variant': 'PT04', 'hi_res': 'https://m.media-amazon.com/images/I/81nyzZhm4-L._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/519YwrP2B0L._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/519YwrP2B0L._AC_.jpg', 'variant': 'PT05', 'hi_res': 'https://m.media-amazon.com/images/I/81WJTcwE6RL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41skLr8g0DL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41skLr8g0DL._AC_.jpg', 'variant': 'PT06', 'hi_res': 'https://m.media-amazon.com/images/I/71xSOKvuigL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51h9+7WgbaL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51h9+7WgbaL._AC_.jpg', 'variant': 'PT07', 'hi_res': 'https://m.media-amazon.com/images/I/71ftwFDUPEL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51+j3Jomx5L._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51+j3Jomx5L._AC_.jpg', 'variant': 'PT08', 'hi_res': 'https://m.media-amazon.com/images/I/8170hOfpy6L._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41tOCt35JLL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41tOCt35JLL._AC_.jpg', 'variant': 'PT09', 'hi_res': 'https://m.media-amazon.com/images/I/814K0nWGXaL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/4166Cak3igL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/4166Cak3igL._AC_.jpg', 'variant': 'PT11', 'hi_res': 'https://m.media-amazon.com/images/I/71gAz9AHK9L._AC_SL1500_.jpg'}]",Computer Cases,https://m.media-amazon.com/images/I/813AvXvrZBL._AC_SL1500_.jpg,Cooler Master,Black,6.8 Pounds,unk,unk,3.331847303527362,-0.14501931811244978,84,12,5593,13,83,72,4
"{'Wireless Type': '802.11a/g/n/ac, 802.11ac', 'Number of USB 2.0 Ports': '1', 'Brand': 'AmpliFi', 'Series': 'AFI-R', 'Item model number': 'AFI-R', 'Operating System': 'Android', 'Item Weight': '14.4 ounces', 'Product Dimensions': '3.85 x 3.92 x 3.91 inches', 'Item Dimensions  LxWxH': '3.85 x 3.92 x 3.91 inches', 'Color': 'white', 'Voltage': '240 Volts', 'Batteries': '1 AAA batteries required.', 'Manufacturer': 'Ubiquiti Networks (Personal Computer)', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'October 13, 2016', 'Best Sellers Rank': {'Computers & Accessories': 10548, 'Whole Home & Mesh Wi-Fi Systems': 245}, 'Model Name': 'AFI-R', 'Special Feature': 'WPS', 'Frequency Band Class': 'Dual-Band', 'Wireless Communication Standard': '802.11a/g/n/ac, 802.11ac', 'Compatible Devices': 'Smartphone', 'Frequency': '5 GHz', 'Recommended Uses For Product': 'Gaming', 'Included Components': 'Router', 'Connectivity Technology': 'WiFi^Wired'}","AmpliFi HD WiFi Router by Ubiquiti Labs, Seamless Whole Home Wireless Internet Coverage, HD WiFi Router with Touchscreen Display, 4 Gigabit Ethernet, 1 WAN Port, Ethernet Cable, Expandable Mesh System",189.0,1387,4.5,Computers,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Whole Home & Mesh Wi-Fi Systems']",unk,B01L9O07FS,"[{'thumb': 'https://m.media-amazon.com/images/I/41hlCiCJO9L._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41hlCiCJO9L._AC_.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/5108EjRWlsL._AC_SL1000_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41pciVlKMrL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41pciVlKMrL._AC_.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/51ZJ0dfc3mL._AC_SL1000_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41PYnraw4cL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41PYnraw4cL._AC_.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/61RMAu6EH+L._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41uLBd-rzsL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41uLBd-rzsL._AC_.jpg', 'variant': 'PT03', 'hi_res': 'https://m.media-amazon.com/images/I/61pxN90ZRPL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/31yO7a9t4uL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31yO7a9t4uL._AC_.jpg', 'variant': 'PT04', 'hi_res': 'https://m.media-amazon.com/images/I/61MYT6IwfoL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/3108OQQuTkL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/3108OQQuTkL._AC_.jpg', 'variant': 'PT05', 'hi_res': 'https://m.media-amazon.com/images/I/612kInAmrqL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41lxMqJk7AL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41lxMqJk7AL._AC_.jpg', 'variant': 'PT06', 'hi_res': 'https://m.media-amazon.com/images/I/916t+vR6t3L._AC_SL1500_.jpg'}]",Whole Home & Mesh Wi-Fi Systems,https://m.media-amazon.com/images/I/5108EjRWlsL._AC_SL1000_.jpg,unk,white,14.4 ounces,unk,unk,5.247024072160486,1.9055564283666093,315,12,4118,13,418,372,70
"{'Hard Drive': 'solid state', 'Brand': 'SilverStone Technology', 'Item model number': 'SST-SDP08B', 'Hardware Platform': 'PC', 'Item Weight': '6 ounces', 'Product Dimensions': '6 x 4 x 1 inches', 'Item Dimensions  LxWxH': '6 x 4 x 1 inches', 'Color': 'SDP08B - Black', 'Number of Processors': '1', 'Computer Memory Type': 'DDR3 SDRAM', 'Manufacturer': 'SilverStone Technology', 'Is Discontinued By Manufacturer': 'No', 'Date First Available': 'July 28, 2017', 'Best Sellers Rank': {'SATA Cables': 539}, 'Hardware Interface': 'Solid State Drive', 'Item Dimensions LxWxH': '6 x 4 x 1 inches'}","SilverStone Tek 3.5-Inch to 2 X 2.5-Inch Hard Drive HDD SSD Bay Converter, Black (SDP08B)",13.99,553,4.5,Computers,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Accessories', 'Cables & Interconnects', 'SATA Cables']",SilverStone Technology,B008O510FW,"[{'thumb': 'https://m.media-amazon.com/images/I/31dvlWza3TL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/31dvlWza3TL._AC_.jpg', 'variant': 'MAIN', 'hi_res': 'https://m.media-amazon.com/images/I/71V5brwOpwL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41JDSUk43wL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41JDSUk43wL._AC_.jpg', 'variant': 'PT01', 'hi_res': 'https://m.media-amazon.com/images/I/711BRiFUHpL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/51k9uC7fAcL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/51k9uC7fAcL._AC_.jpg', 'variant': 'PT02', 'hi_res': 'https://m.media-amazon.com/images/I/81fgoTZ4VNL._AC_SL1500_.jpg'}, {'thumb': 'https://m.media-amazon.com/images/I/41sPJWNvDHL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/41sPJWNvDHL._AC_.jpg', 'variant': 'PT03', 'hi_res': None}, {'thumb': 'https://m.media-amazon.com/images/I/415CQqjJoOL._AC_US40_.jpg', 'large': 'https://m.media-amazon.com/images/I/415CQqjJoOL._AC_.jpg', 'variant': 'PT04', 'hi_res': None}]",SATA Cables,https://m.media-amazon.com/images/I/71V5brwOpwL._AC_SL1500_.jpg,SilverStone Technology,unk,6 ounces,unk,unk,2.7073833121145063,-0.8136316030529253,240,12,1612,13,313,285,69
